path,y_true,y_prob,y_pred,source,quality,food_category,defect_type,generator
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001464.jpg,1,0.020041607,0,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001464.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001395.jpg,1,0.020962259,0,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001395.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001278.jpg,1,0.021684688,0,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001278.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__002218.jpg,1,0.02234199,0,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__002218.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__002201.jpg,1,0.023414303,0,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__002201.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001931.jpg,1,0.023551771,0,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001931.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000259.jpg,1,0.026921427,0,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000259.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds4__platsim_whatsapp_vale_id__modificate__dessert__ammuffito__gpt_image_1_5__000147.jpg,1,0.027078612,0,modificate,,ds4__platsim_whatsapp_vale_id__modificate__dessert__ammuffito__gpt_image_1_5__000147.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000273.jpg,1,0.027769119,0,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000273.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000752.jpg,1,0.028035525,0,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000752.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001385.jpg,1,0.028771572,0,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001385.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000382.jpg,1,0.029271184,0,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000382.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000559.jpg,1,0.029680397,0,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000559.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000336.jpg,1,0.030755296,0,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000336.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001116.jpg,1,0.03114894,0,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001116.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds3__platsim_raw_vale_id__modificate__dessert__marcio__gpt_image_1_mini__000439.jpg,1,0.031277057,0,modificate,,ds3__platsim_raw_vale_id__modificate__dessert__marcio__gpt_image_1_mini__000439.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001873.jpg,1,0.031810466,0,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001873.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000211.jpg,1,0.03216668,0,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000211.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds3__platsim_raw_vale_id__modificate__burger__panino__crudo__gpt_image_1_5__000247.jpg,1,0.0334008,0,modificate,,ds3__platsim_raw_vale_id__modificate__burger__panino__crudo__gpt_image_1_5__000247.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000271.jpg,1,0.033612866,0,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000271.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds3__platsim_raw_vale_id__modificate__sushi__marcio__gpt_image_1_5__000863.jpg,1,0.034201913,0,modificate,,ds3__platsim_raw_vale_id__modificate__sushi__marcio__gpt_image_1_5__000863.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds5__raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000160.jpg,1,0.034930296,0,modificate,,ds5__raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000160.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001846.jpg,1,0.03674057,0,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001846.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000542.jpg,1,0.03818998,0,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000542.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001067.jpg,1,0.041127566,0,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001067.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds6__whatsapp_vale_id__modificate__sushi__marcio__gpt_image_1_5__000410.jpeg,1,0.04157139,0,modificate,,ds6__whatsapp_vale_id__modificate__sushi__marcio__gpt_image_1_5__000410.jpeg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds3__platsim_raw_vale_id__modificate__pizza__crudo__gpt_image_1_5__000712.jpg,1,0.04331528,0,modificate,,ds3__platsim_raw_vale_id__modificate__pizza__crudo__gpt_image_1_5__000712.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds5__raw_vale_id__modificate__pizza__crudo__gpt_image_1_5__000712.jpg,1,0.04332587,0,modificate,,ds5__raw_vale_id__modificate__pizza__crudo__gpt_image_1_5__000712.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001492.jpg,1,0.043911856,0,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001492.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds6__whatsapp_vale_id__modificate__pasta__marcio__gpt_image_1_5__000275.jpeg,1,0.044242386,0,modificate,,ds6__whatsapp_vale_id__modificate__pasta__marcio__gpt_image_1_5__000275.jpeg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000423.jpg,1,0.04446703,0,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000423.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds3__platsim_raw_vale_id__modificate__pasta__crudo__gpt_image_1_5__000548.jpg,1,0.04743158,0,modificate,,ds3__platsim_raw_vale_id__modificate__pasta__crudo__gpt_image_1_5__000548.jpg,,
