path,y_true,y_prob,y_pred,source,quality,food_category,defect_type,generator
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001342.jpg,0,0.96359664,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001342.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__002360.jpg,0,0.9628201,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__002360.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001027.jpg,0,0.9626396,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001027.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__002375.jpg,0,0.9625264,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__002375.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000620.jpg,0,0.962412,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000620.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000025.jpg,0,0.9623619,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000025.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__002067.jpg,0,0.9619385,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__002067.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001232.jpg,0,0.9605495,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001232.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001573.jpg,0,0.9601007,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001573.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001433.jpg,0,0.95987844,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001433.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000542.jpg,0,0.9593068,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000542.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000954.jpg,0,0.95856345,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000954.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000509.jpg,0,0.9570795,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000509.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds3__platsim_raw_vale_id__originali__cattivo__pizza__bruciato__000398.jpg,0,0.95686287,1,originali,ds3__platsim_raw_vale_id__originali__cattivo__pizza__bruciato__000398.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000407.jpg,0,0.9561295,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000407.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001077.jpg,0,0.956097,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001077.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000624.jpg,0,0.9557445,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000624.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__002325.jpg,0,0.95369613,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__002325.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000152.jpg,0,0.95320034,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000152.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001318.jpg,0,0.95238185,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001318.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001301.jpg,0,0.9522006,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001301.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001909.jpg,0,0.95144176,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001909.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000039.jpg,0,0.9512605,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000039.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000490.jpg,0,0.95096177,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000490.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds3__platsim_raw_vale_id__originali__buono__altro__000040.jpg,0,0.950814,1,originali,ds3__platsim_raw_vale_id__originali__buono__altro__000040.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000006.jpg,0,0.94958895,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000006.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds5__raw_vale_id__originali__buono__altro__000040.jpg,0,0.9495397,1,originali,ds5__raw_vale_id__originali__buono__altro__000040.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000372.jpg,0,0.94944835,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000372.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001667.jpg,0,0.94917923,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001667.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__002102.jpg,0,0.94903237,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__002102.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001462.jpg,0,0.9478445,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001462.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001343.jpg,0,0.9471376,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001343.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001870.jpg,0,0.9444964,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001870.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001691.jpg,0,0.9436179,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001691.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000243.jpg,0,0.94293326,1,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000243.jpg,,,
