path,y_true,y_prob,y_pred,source,quality,food_category,defect_type,generator
/content/tmp_merged_datasets/platsim_ar_pico_banana_9gb-V__PLUS__exp_3_augmented_v6.2_noK/modificate/ds1__modificate__root__001576.jpg,1,0.06873279,0,modificate,,ds1__modificate__root__001576.jpg,,
/content/tmp_merged_datasets/platsim_ar_pico_banana_9gb-V__PLUS__exp_3_augmented_v6.2_noK/modificate/ds1__modificate__root__002210.jpg,1,0.076741576,0,modificate,,ds1__modificate__root__002210.jpg,,
/content/tmp_merged_datasets/platsim_ar_pico_banana_9gb-V__PLUS__exp_3_augmented_v6.2_noK/modificate/ds1__modificate__root__001217.jpg,1,0.081973724,0,modificate,,ds1__modificate__root__001217.jpg,,
/content/tmp_merged_datasets/platsim_ar_pico_banana_9gb-V__PLUS__exp_3_augmented_v6.2_noK/modificate/ds1__modificate__root__000721.jpg,1,0.08720025,0,modificate,,ds1__modificate__root__000721.jpg,,
/content/tmp_merged_datasets/platsim_ar_pico_banana_9gb-V__PLUS__exp_3_augmented_v6.2_noK/modificate/ds1__modificate__root__002193.jpg,1,0.0884568,0,modificate,,ds1__modificate__root__002193.jpg,,
/content/tmp_merged_datasets/platsim_ar_pico_banana_9gb-V__PLUS__exp_3_augmented_v6.2_noK/modificate/ds1__modificate__root__002023.jpg,1,0.09435997,0,modificate,,ds1__modificate__root__002023.jpg,,
/content/tmp_merged_datasets/platsim_ar_pico_banana_9gb-V__PLUS__exp_3_augmented_v6.2_noK/modificate/ds1__modificate__root__001398.jpg,1,0.09676864,0,modificate,,ds1__modificate__root__001398.jpg,,
/content/tmp_merged_datasets/platsim_ar_pico_banana_9gb-V__PLUS__exp_3_augmented_v6.2_noK/modificate/ds1__modificate__root__001845.jpg,1,0.097938895,0,modificate,,ds1__modificate__root__001845.jpg,,
/content/tmp_merged_datasets/platsim_ar_pico_banana_9gb-V__PLUS__exp_3_augmented_v6.2_noK/modificate/ds1__modificate__root__002212.jpg,1,0.10410856,0,modificate,,ds1__modificate__root__002212.jpg,,
/content/tmp_merged_datasets/platsim_ar_pico_banana_9gb-V__PLUS__exp_3_augmented_v6.2_noK/modificate/ds1__modificate__root__000462.jpg,1,0.106071204,0,modificate,,ds1__modificate__root__000462.jpg,,
/content/tmp_merged_datasets/platsim_ar_pico_banana_9gb-V__PLUS__exp_3_augmented_v6.2_noK/modificate/ds2__modificate__frutta_verdura__crudo__gpt_image_1_5__001557.jpg,1,0.12241728,0,modificate,,ds2__modificate__frutta_verdura__crudo__gpt_image_1_5__001557.jpg,,
/content/tmp_merged_datasets/platsim_ar_pico_banana_9gb-V__PLUS__exp_3_augmented_v6.2_noK/modificate/ds1__modificate__root__001278.jpg,1,0.12296097,0,modificate,,ds1__modificate__root__001278.jpg,,
/content/tmp_merged_datasets/platsim_ar_pico_banana_9gb-V__PLUS__exp_3_augmented_v6.2_noK/modificate/ds1__modificate__root__002440.jpg,1,0.1416844,0,modificate,,ds1__modificate__root__002440.jpg,,
/content/tmp_merged_datasets/platsim_ar_pico_banana_9gb-V__PLUS__exp_3_augmented_v6.2_noK/modificate/ds1__modificate__root__000370.jpg,1,0.14204231,0,modificate,,ds1__modificate__root__000370.jpg,,
/content/tmp_merged_datasets/platsim_ar_pico_banana_9gb-V__PLUS__exp_3_augmented_v6.2_noK/modificate/ds1__modificate__root__000336.jpg,1,0.15062255,0,modificate,,ds1__modificate__root__000336.jpg,,
/content/tmp_merged_datasets/platsim_ar_pico_banana_9gb-V__PLUS__exp_3_augmented_v6.2_noK/modificate/ds1__modificate__root__001025.jpg,1,0.1533744,0,modificate,,ds1__modificate__root__001025.jpg,,
